,Antecedentes,Edad,Expect.,Pension,Salario Base,Semanas Cotizadas,Sexo
2759,Si,37.0,57.001374863529875,1753976.1094895306,4192972.611501481,418.0,F
2760,No,65.0,65.0,6600927.853788073,3872655.97603565,2256.0,M
2761,Si,29.0,64.34322554861023,394466.0437350032,1213530.6960947625,396.0,M
2762,No,66.0,65.09087212469589,493104.0944645468,1694443.3007683335,336.0,M
2763,Si,27.0,52.60579618731987,637085.3242996898,2408044.633703,288.0,F
2764,No,48.0,63.79987604584556,419368.648003141,925548.3528437021,600.0,M
2765,Si,43.0,63.88559530025127,1272789.2066232262,1441087.9833648042,1050.0,F
2766,Si,31.0,56.06043220058558,1317072.3277957065,4080233.0947459685,442.0,M
2767,Si,30.0,60.52788696417498,1198440.490699712,2652916.5574475275,492.0,M
2768,Si,54.0,63.764551737141055,831988.6380935538,1443371.352283536,684.0,F
2769,Si,74.0,65.98575920736245,1507960.8549598327,1087993.7526743899,1848.0,F
2770,No,69.0,66.34402481852233,155069.3519263833,844440.4132655732,204.0,M
2771,No,18.0,52.799109173045906,43526.891981658584,1943066.3519192573,0.0,F
2772,No,47.0,58.388459073482366,3679716.863949412,4094642.9787106705,1131.0,M
2773,Si,38.0,60.51562284108262,340086.0231267906,1220525.5807804395,380.0,F
2774,No,24.0,56.36467781892958,479873.8637382817,2035153.0039591845,270.0,F
2775,Si,79.0,69.3166329313414,2388115.2765170257,1495471.7177286826,2196.0,F
2776,Si,92.0,73.48043709127796,3841908.940250026,2084178.3202536851,2516.0,F
2777,No,22.0,56.131912045667406,303053.0970737732,3216926.4881345863,128.0,F
2778,Si,76.0,68.9185736225029,3710544.8192492137,2124938.053237271,2262.0,M
2779,Si,21.0,59.67069458569455,463382.81058979937,3744875.316519967,21.0,M
2780,No,30.0,58.62740864337884,319353.7343182495,1622267.4957286138,120.0,F
2781,Si,84.0,68.99266554225008,6299172.868237012,3026330.3821613677,2838.0,F
2782,No,51.0,63.159453721280514,1458270.31805713,2546562.463108089,759.0,M
2783,No,46.0,59.85441352186535,1175994.510565841,2355289.5976848854,588.0,F
2784,No,29.0,64.60442940532667,837508.8880428337,2922186.18516868,297.0,F
2785,No,97.0,75.19793200165329,1511166.629421278,1543479.4492333657,1264.0,M
2786,No,48.0,63.49257381754235,3568243.9133725013,3571497.6083312654,1230.0,M
2787,No,85.0,69.83703777065035,2909944.5260304967,1641830.8392494253,2345.0,F
2788,No,83.0,65.29934889642848,1389209.0998825263,1265405.256106313,1495.0,F
2789,Si,92.0,65.21867332768767,686218.9718779229,3904541.5653090426,148.0,F
2790,No,42.0,59.01064750938077,992647.1811754402,1442268.5417178622,864.0,M
2791,Si,82.0,65.34744383570364,4986189.289187599,2765356.536975961,2368.0,F
2792,Si,73.0,65.85590321318676,204570.79211901245,1467130.681726212,55.0,M
2793,No,90.0,74.2337593607061,2263156.719822802,2194272.295077923,1440.0,M
2794,No,43.0,61.664709037631624,684740.3003179219,1799405.8519849153,400.0,M
2795,No,76.0,69.25862665419291,3633411.7674979945,3718284.644030013,1334.0,F
2796,No,97.0,73.38466243472789,2190498.1992336623,1161244.12325628,2607.0,M
2797,Si,60.0,64.71056954446831,1212340.8893528662,2893081.153165127,462.0,F
2798,No,75.0,67.31327054870019,2437902.392670409,2067242.2588679367,1482.0,F
2799,No,33.0,57.77678439639217,741511.2815197011,2023142.7249869702,480.0,F
2800,No,98.0,73.03557300059556,10512881.21334951,3565422.271616932,3920.0,M
2801,Si,87.0,67.34526193031563,4463829.066171777,3743499.5942650335,1656.0,M
2802,No,44.0,60.99009750726347,248676.5810805777,2665183.8178524124,104.0,M
2803,Si,24.0,53.69267021129589,865214.0986194334,3842060.653511,276.0,M
2804,Si,52.0,63.786628972959804,2551779.82669948,3926216.8668732783,850.0,F
2805,Si,93.0,70.01681571723805,5536435.664372651,3530180.4934852934,2025.0,F
2806,Si,36.0,60.27923636976154,1652088.2831571854,2384215.672506655,864.0,M
2807,No,81.0,69.82003156732914,3085631.2115210476,1709256.4874492306,2331.0,F
2808,Si,46.0,61.41127721322547,215677.9932990345,1988887.1854595598,140.0,F
2809,Si,33.0,52.284866805625,1890281.0118069958,4077500.4509662003,555.0,M
2810,Si,94.0,74.65460960992459,694189.721220855,1075883.7873676277,836.0,M
2811,Si,58.0,63.23357770726711,714096.7009595017,815473.2626152035,1200.0,M
2812,No,92.0,73.53152979478534,1462912.4482160571,2263216.2324709627,740.0,M
2813,Si,52.0,64.5835343624824,967795.4871088697,3079014.8828824325,374.0,F
2814,Si,91.0,73.42665572149654,3527646.6689073495,3436892.4355687797,1241.0,F
2815,No,39.0,57.906416031137695,216020.6146988814,947228.9714605006,210.0,F
2816,Si,63.0,64.26030966452836,5219928.101733034,3790183.775528312,1800.0,F
2817,Si,79.0,68.90914006971202,2529573.0885728695,3373382.525076654,854.0,F
2818,Si,69.0,66.32959036547477,4422425.389349716,4247528.181521384,1326.0,M
2819,No,42.0,61.62050431920028,2091786.8635045225,2395518.3073873417,1128.0,M
2820,No,97.0,72.06511479443674,8507203.461336846,3862253.893713206,3081.0,F
2821,No,24.0,49.006602521568425,418243.1786486081,2134319.249720566,114.0,M
2822,Si,59.0,64.11225872064,4459846.719535216,3567124.1847597947,1722.0,M
2823,Si,63.0,64.87570711490736,1945708.624993971,3643021.432990151,540.0,M
2824,Si,36.0,63.995515936499054,245434.06447551688,1314872.1727684117,252.0,M
2825,Si,94.0,71.87227013893602,3730118.2867934303,1405733.579425714,3648.0,F
2826,No,84.0,72.11637863250806,6934828.966178478,3458799.5522080488,2772.0,F
2827,No,47.0,58.923061820625335,2628570.661363319,4173051.2401888347,870.0,F
2828,Si,45.0,58.27508292953054,1590053.3251874456,2019170.0458430762,945.0,F
2829,No,68.0,65.51830711818204,1564220.230159522,994683.6162205525,2200.0,F
2830,No,48.0,61.864003379230944,1184889.3100249246,1724437.5760518336,840.0,F
2831,Si,57.0,62.25000522763535,1615100.5574806,2125923.707739492,936.0,F
2832,Si,95.0,71.83580926236708,1613703.1090903464,1871504.6123282928,1078.0,M
2833,Si,61.0,64.49558124687601,1217067.4572752425,1240975.375900525,1333.0,M
2834,No,92.0,69.74281202336667,7568751.817419648,3863078.5788197014,2738.0,F
2835,No,76.0,67.04920701598054,248388.0480257664,861208.9773680023,348.0,F
2836,No,44.0,63.160128098205206,514863.95128376107,2873360.6172744883,234.0,M
2837,Si,72.0,66.29084087384942,2880982.2820951175,3602056.304291716,1080.0,F
2838,No,55.0,64.94025803378756,986821.6147199485,3045980.3416546118,444.0,M
2839,No,57.0,62.12462746822646,401726.43576132087,1384641.6957930494,234.0,F
2840,Si,58.0,62.78706557826514,2044947.9739113247,4226157.737112139,640.0,M
2841,No,51.0,61.76372127879294,2094386.8702469345,2197091.230916232,1320.0,F
2842,No,56.0,64.91194966707329,2960289.6712688445,2240679.628897214,1748.0,M
2843,No,42.0,64.618599558561,1639734.5065760235,3249323.0281452048,672.0,M
2844,Si,44.0,62.928525914469276,1416641.0948898257,1641056.782996534,1092.0,M
2845,Si,62.0,64.71861657004527,854900.8749058472,4230469.748553312,88.0,F
2846,Si,74.0,65.12511076762755,2518951.6938968576,2208980.6714546513,1512.0,F
2847,No,52.0,60.10070830695557,231418.97234691228,847214.8864228853,306.0,F
2848,Si,72.0,66.04850249291992,4414133.256157796,2929726.550155485,2052.0,M
2849,Si,56.0,64.40941596269666,2441819.7417876776,1989961.847607974,1672.0,F
2850,Si,19.0,54.289081243103674,458534.9659588836,3590707.4723410658,33.0,M
2851,Si,88.0,65.55655901193579,2784479.051375546,1136604.5499951253,3290.0,F
2852,Si,27.0,55.38013023252897,992090.3605911161,3752682.127717222,252.0,M
2853,No,87.0,67.00579429193853,2128941.659802883,1032425.2645959116,2829.0,M
2854,Si,41.0,56.82645949236414,1610820.1101363064,1699942.3139669541,1127.0,F
2855,Si,90.0,68.06577231672902,5264056.90565065,2281165.671883382,3096.0,F
2856,Si,73.0,67.83049793929995,2076167.5004844938,2812650.9270489784,990.0,M
2857,No,79.0,67.51021283167051,869279.2347541573,2559736.6474433094,427.0,M
2858,No,24.0,61.588005654820996,344065.0021794576,1758443.4968461045,264.0,F
2859,No,46.0,64.41261261044333,651833.442442644,3950598.217112623,112.0,M
2860,Si,61.0,64.38619448823042,3688845.622436894,2917480.160650712,1591.0,M
2861,No,83.0,71.56786695214136,2074330.2328347962,4220231.036912857,585.0,F
2862,No,37.0,61.83159775292289,530605.3403767208,1510145.9747365918,380.0,M
2863,Si,36.0,56.105733148444656,531262.9436304516,1530927.5876727193,378.0,M
2864,No,23.0,57.025328001104505,275163.70687665243,1143776.999142801,150.0,M
2865,No,73.0,66.20990603881656,3089762.8226348325,3209210.9648183845,1320.0,F
2866,No,61.0,63.75583603322535,3471083.0753631615,3184279.9316208344,1505.0,F
2867,No,45.0,60.85802216467143,456369.56555485365,2209196.2600559234,81.0,F
2868,Si,95.0,66.29511382783225,5002499.95768212,2161033.81835657,3157.0,M
2869,No,22.0,50.60677269851165,947214.6085634927,4201755.930425953,144.0,F
2870,Si,49.0,64.16810836168439,3388116.0224312083,3993321.423917847,1178.0,F
2871,Si,48.0,63.8090900507658,3806613.2108423356,4139938.1227559624,1230.0,M
2872,No,69.0,65.26958490648843,1321134.5276244201,1246511.8687509978,1326.0,F
2873,No,87.0,72.93073013747929,2267499.0552355885,3282936.980894189,759.0,M
2874,Si,54.0,62.184677163194706,4259055.689831406,3267850.710059039,1656.0,F
2875,Si,59.0,64.94093572591889,182950.8414153136,3950654.754684249,0.0,F
2876,No,61.0,63.56022624821932,993393.1401593382,4113655.171029357,172.0,M
2877,Si,74.0,67.75461934905175,2516434.7960540266,4169746.445571839,672.0,F
2878,Si,53.0,63.75067257218065,181057.58766069956,2054777.432613704,70.0,M
2879,Si,30.0,54.31325453131544,1326930.5170645458,3812485.876878028,456.0,F
2880,Si,85.0,67.27376551426626,7427354.559958326,3627338.7497146083,2680.0,M
2881,Si,63.0,64.66639342713898,3001778.0187746524,3046070.5536299744,1260.0,M
2882,No,81.0,66.25199436884121,3709714.17269042,2110633.572754359,2394.0,F
2883,No,78.0,68.48617577825382,1112606.3324004672,1832243.267185892,720.0,M
2884,Si,97.0,66.80804948433962,809619.297689933,3566425.2589068986,316.0,F
2885,Si,37.0,58.91672812731419,1375579.0569635232,2088923.8446142136,779.0,M
2886,Si,61.0,63.66438400570814,796618.5444652991,945182.1900578731,1075.0,F
2887,Si,20.0,59.93238027053064,503815.11669199297,3520021.2676503896,22.0,M
2888,Si,30.0,62.6343770740768,771519.55164693,2719075.170246591,228.0,M
2889,No,74.0,67.60842492390915,1819492.351050264,1821769.5784901823,1344.0,F
2890,No,94.0,74.26702321530969,135971.7979364014,826477.6854533923,228.0,M
2891,Si,31.0,54.5715292104328,476202.7357477114,1797180.8161519184,221.0,M
2892,No,76.0,67.45063849951958,622840.5854566002,1414647.7200079628,580.0,M
2893,No,65.0,65.0,782402.2837229441,1389058.020495689,658.0,M
2894,No,70.0,66.71303394672469,2712749.778789434,2552807.017458638,1456.0,M
2895,No,78.0,67.85941243309011,6034744.235988885,3739440.1004310357,2220.0,M
2896,Si,18.0,51.92782461599378,159254.48911604102,1654099.2835713893,0.0,F
2897,Si,92.0,66.61388930244522,1760246.418849703,1019972.8677295208,2220.0,M
2898,Si,89.0,69.9763201727334,2174260.0683700573,3248537.5418354357,923.0,F
2899,Si,48.0,63.311654093561,2738597.0982702086,2816927.2122545624,1230.0,F
2900,Si,39.0,63.94465481763346,2811093.8144868733,3925519.696677242,903.0,F
2901,No,49.0,61.076116369676,2783172.8141389545,2403882.833052898,1426.0,M
2902,Si,67.0,65.11606196419902,4447041.520755343,4281779.465311699,1274.0,F
2903,No,61.0,64.94738655387353,1248445.3229530174,1491417.1120216814,1118.0,M
2904,Si,33.0,53.86983726843194,493267.82216414285,3141245.1923361034,45.0,F
2905,Si,71.0,65.2070703886863,6155912.917533282,3895645.504310827,2120.0,F
2906,Si,76.0,65.35513206324858,2616231.092273391,1892989.191132884,1798.0,M
2907,Si,48.0,62.49775512285895,378690.0874625264,3228255.2804679982,120.0,F
2908,No,58.0,64.68028542214611,468942.30009692966,1603586.1082449034,280.0,M
2909,No,27.0,64.99939087629951,713113.5367609949,3019614.4064592663,126.0,M
2910,Si,72.0,65.82582831468825,2038838.2513085266,3699391.3474348346,648.0,F
2911,No,51.0,59.70464187504094,2493767.86903331,4231293.975761163,825.0,F
2912,No,83.0,65.30492688123167,1851773.3965944094,1232326.39166753,2080.0,M
2913,No,37.0,60.73671982985109,1261077.490405169,4218959.706180066,266.0,M
2914,No,47.0,62.94691160733853,771645.720744256,1742650.2331277984,580.0,M
2915,No,27.0,53.60732308251956,420754.5260623697,1543822.9161695496,243.0,M
2916,No,32.0,64.49893003490783,194283.38826918136,1762181.9518144606,112.0,M
2917,Si,91.0,66.04872456527518,2453251.2668855125,2651654.1535462514,1241.0,M
2918,No,38.0,60.479301463215776,1123135.0150080095,1865021.4279918277,760.0,F
2919,Si,52.0,59.936219235487435,2329518.3393121166,1882111.371966849,1666.0,M
2920,No,49.0,59.17337978110834,1692046.941608623,2666829.8653146047,682.0,M
2921,No,33.0,52.22866513389236,238832.06064440586,1246333.2520576776,105.0,F
2922,No,81.0,70.22343244589399,3158198.7795235254,1831071.0983199868,2268.0,F
2923,Si,90.0,70.03830471985431,1199782.7014913782,949201.9384680161,1584.0,M
2924,Si,64.0,64.61480057644724,1150883.9816741932,1844205.8513571217,828.0,F
2925,No,54.0,61.83665341281868,1956093.5281211892,2193284.950011135,1044.0,M
2926,Si,96.0,65.79099153497981,6707203.6451560045,3821448.1056034924,2418.0,F
2927,No,29.0,59.09671171525886,864296.5558831833,2201989.8932674583,473.0,M
2928,No,26.0,50.218521823064805,183218.16668125498,3216500.7084193924,72.0,F
2929,Si,92.0,65.25612842259639,4030302.7242395985,2031608.9405113426,2664.0,M
2930,Si,59.0,64.97651087486828,2397108.2063282495,2442577.7064274643,1189.0,M
2931,No,55.0,62.718719653837205,1126291.2663140146,2162486.3965780046,555.0,M
2932,No,50.0,64.00473200800997,4714183.23364162,4109538.6615019566,1536.0,M
2933,Si,43.0,61.89186307930785,1801335.4868363175,4125115.9287152262,450.0,M
2934,No,72.0,66.79097413990925,5723014.773389309,3049229.443405004,2538.0,F
2935,No,86.0,66.90517327326071,473276.8193202397,841139.387835692,612.0,M
2936,Si,75.0,68.43669470329183,763561.4941374629,1457097.4987700507,570.0,M
2937,Si,78.0,65.41224051281065,6831363.704344805,3170660.26054779,2940.0,F
2938,Si,51.0,61.58228854077151,1124447.6727015874,2781965.66401757,429.0,F
2939,No,57.0,63.02771636126063,788586.0225313108,1654058.7633401833,546.0,F
2940,No,97.0,70.32817455305702,4368909.262508848,2619649.9242801676,2133.0,M
2941,No,66.0,65.38462374361592,1884146.7359773237,1726790.7549082031,1488.0,M
2942,No,39.0,57.25932659419904,1264167.2268884187,1828643.6676824125,945.0,M
2943,Si,19.0,64.36833108437042,145360.78385351307,1996848.8391778988,47.0,F
2944,No,68.0,65.4131810149617,853131.9792536973,1651943.8395234328,650.0,F
2945,Si,29.0,53.22666050548984,827871.4563720119,2417710.0974534927,418.0,M
2946,No,73.0,67.0118571908651,2058991.3829655366,2829035.228807246,825.0,F
2947,No,74.0,66.52633000603,422456.9873967889,1024091.3626425418,504.0,F
2948,No,77.0,67.22428384794586,970221.9573876997,2361714.590498773,413.0,F
2949,No,43.0,57.440175761810416,231993.81340605838,1180622.7131369165,225.0,M
2950,Si,33.0,62.87563547128548,496014.07610138983,842642.9897258602,735.0,M
2951,Si,65.0,65.0,1041487.945495415,2969980.6869178754,470.0,F
2952,Si,38.0,56.13270116987325,941999.6552971138,3947445.7435542075,300.0,M
2953,No,28.0,64.9259924693988,133622.5404938657,1295617.8292937032,20.0,M
2954,No,90.0,72.2660215536007,1838024.139619917,1067395.803709314,2232.0,F
2955,Si,32.0,60.61104028974011,368188.04239384364,1883786.4175165137,210.0,F
2956,Si,36.0,61.10012506383197,220943.4572007087,1076625.329964463,126.0,F
2957,No,93.0,70.55310563194108,401040.6237158417,1587724.9097406424,150.0,F
2958,No,56.0,61.8552084373852,4709526.8058195505,4037174.683826625,1482.0,M
2959,Si,32.0,58.942862301450404,326078.67743135174,1052724.7114467083,350.0,M
2960,Si,27.0,60.29161071705332,200945.7368713074,812771.5954183814,216.0,F
2961,Si,59.0,64.21279746840115,1585018.034598858,1625832.0865179533,1271.0,F
2962,No,72.0,65.2249557766283,738078.4360365178,1667703.4250189085,540.0,M
2963,Si,78.0,67.14408193033694,3701052.3377695745,2253786.906283264,2160.0,M
2964,Si,37.0,61.32100118897942,485386.4897024458,1540127.3629933656,342.0,M
2965,Si,86.0,69.09449329537652,1664575.2497406488,2085796.9800880805,1020.0,F
2966,Si,22.0,61.526513483326376,141565.00522679073,987848.1338816149,52.0,M
2967,Si,25.0,62.65951603888298,1030103.7335295493,4083027.309091194,343.0,M
2968,Si,36.0,55.97231617865624,1825237.7164958338,2861556.189797067,864.0,F
2969,Si,51.0,61.6302305017134,1946537.2726924883,1556673.917525222,1551.0,M
2970,No,66.0,65.02163442955563,3803280.668079988,2423706.9431683067,2064.0,F
2971,No,55.0,62.27806957034106,1473460.2237463286,4086872.4929881752,444.0,F
2972,Si,35.0,64.60272821235615,1746433.3927650836,2721335.0707387943,731.0,M
2973,Si,40.0,61.573257517253666,1117632.9072092725,3606743.649097391,330.0,F
2974,No,19.0,62.52980298373842,103939.79974937049,2369234.9534894596,4.0,M
2975,Si,61.0,64.86548154743298,1126923.2853189185,1278675.011102146,1075.0,F
2976,No,82.0,69.77076324671955,600283.2008451031,2690305.932321199,192.0,F
2977,No,39.0,62.654420196673115,1098721.0975299317,3503451.8128095698,315.0,F
2978,No,87.0,70.90319873473142,2510214.3927911795,3323191.823728019,1035.0,M
2979,Si,54.0,64.187692071418,3663473.532092034,3559669.0998505293,1404.0,M
2980,No,32.0,55.94773274988107,140660.15623832055,965518.4001225978,14.0,F
2981,Si,48.0,60.86274290035674,2039641.7109559348,2020579.4095555265,1290.0,F
2982,Si,78.0,69.57770260815926,6393323.193111379,3220101.59560153,2580.0,F
2983,Si,68.0,65.33020667416771,2177175.1052423245,1687602.0975655194,1600.0,F
2984,No,39.0,58.306164981547624,1017408.1238998509,1250660.7147355028,945.0,F
2985,Si,50.0,59.82893826951441,2909410.2295302893,3605014.083172842,992.0,F
2986,Si,51.0,59.45460874343643,2307502.314060361,3938410.728794316,726.0,F
2987,Si,74.0,67.59443477702051,7504799.188468912,3954218.446474165,2520.0,M
2988,No,93.0,65.972668158836,1556776.7728739476,821408.8387220935,2625.0,F
2989,No,84.0,66.78545565704312,2635227.3884409405,2223102.6159709003,1518.0,F
2990,No,79.0,65.53133087294998,2150428.4169486463,1744728.906884505,1586.0,M
2991,No,58.0,64.97965624770598,5048114.634241352,4276455.500801278,1640.0,F
2992,Si,37.0,58.38567203189004,441872.7879538032,3277494.601834106,0.0,F
2993,Si,28.0,58.5164632593421,630452.616867941,2045322.8883734168,360.0,M
2994,No,58.0,64.93493638608345,1785584.784489093,3096564.928589425,640.0,F
2995,No,46.0,64.95519247580464,574662.866868325,3543860.558258585,84.0,F
2996,Si,79.0,69.26250079749703,1325132.5000377109,907574.2349733411,1952.0,M
2997,Si,50.0,64.01605109519464,4142994.1859866343,3882730.2120104036,1344.0,M
2998,Si,91.0,67.69371026942659,9626060.167902673,4256138.352299472,3066.0,F
2999,Si,87.0,73.10840089723375,5469906.360412642,2449163.3672317844,3036.0,F
3000,No,60.0,64.66931389491721,1235043.327415886,1870951.7509067294,798.0,F
3001,No,64.0,64.97901525049062,3943076.067471436,3692504.0083117806,1380.0,M
